vcc	V(ce)	Ic(Q1)
1.739999999999995e-002	1.740000e-002	1.369788e-004
1.749999999999995e-002	1.750000e-002	1.379784e-004
1.759999999999995e-002	1.760000e-002	1.389742e-004
1.769999999999995e-002	1.770000e-002	1.399664e-004
1.779999999999995e-002	1.780000e-002	1.409548e-004
1.789999999999995e-002	1.790000e-002	1.419395e-004
1.799999999999995e-002	1.800000e-002	1.429206e-004
1.809999999999995e-002	1.810000e-002	1.438979e-004
1.819999999999995e-002	1.820000e-002	1.448717e-004
1.829999999999995e-002	1.830000e-002	1.458418e-004
1.839999999999994e-002	1.840000e-002	1.468082e-004
1.849999999999994e-002	1.850000e-002	1.477711e-004
1.859999999999994e-002	1.860000e-002	1.487303e-004
1.869999999999994e-002	1.870000e-002	1.496860e-004
1.879999999999994e-002	1.880000e-002	1.506381e-004
1.889999999999994e-002	1.890000e-002	1.515866e-004
1.899999999999994e-002	1.900000e-002	1.525316e-004
1.909999999999994e-002	1.910000e-002	1.534731e-004
1.919999999999994e-002	1.920000e-002	1.544110e-004
1.929999999999994e-002	1.930000e-002	1.553455e-004
1.939999999999994e-002	1.940000e-002	1.562764e-004
1.949999999999994e-002	1.950000e-002	1.572039e-004
1.959999999999994e-002	1.960000e-002	1.581278e-004
1.969999999999994e-002	1.970000e-002	1.590484e-004
1.979999999999994e-002	1.980000e-002	1.599655e-004
1.989999999999994e-002	1.990000e-002	1.608791e-004
1.999999999999993e-002	2.000000e-002	1.617894e-004
2.009999999999993e-002	2.010000e-002	1.626962e-004
2.019999999999993e-002	2.020000e-002	1.635996e-004
2.029999999999993e-002	2.030000e-002	1.644997e-004
2.039999999999993e-002	2.040000e-002	1.653964e-004
2.049999999999993e-002	2.050000e-002	1.662897e-004
2.059999999999993e-002	2.060000e-002	1.671797e-004
2.069999999999993e-002	2.070000e-002	1.680663e-004
2.079999999999993e-002	2.080000e-002	1.689497e-004
2.089999999999993e-002	2.090000e-002	1.698297e-004
2.099999999999993e-002	2.100000e-002	1.707064e-004
2.109999999999993e-002	2.110000e-002	1.715799e-004
2.119999999999993e-002	2.120000e-002	1.724501e-004
2.129999999999993e-002	2.130000e-002	1.733170e-004
2.139999999999993e-002	2.140000e-002	1.741807e-004
2.149999999999993e-002	2.150000e-002	1.750411e-004
2.159999999999993e-002	2.160000e-002	1.758983e-004
2.169999999999992e-002	2.170000e-002	1.767523e-004
2.179999999999992e-002	2.180000e-002	1.776031e-004
2.189999999999992e-002	2.190000e-002	1.784507e-004
2.199999999999992e-002	2.200000e-002	1.792952e-004
2.209999999999992e-002	2.210000e-002	1.801365e-004
2.219999999999992e-002	2.220000e-002	1.809746e-004
2.229999999999992e-002	2.230000e-002	1.818096e-004
2.239999999999992e-002	2.240000e-002	1.826414e-004
2.249999999999992e-002	2.250000e-002	1.834702e-004
2.259999999999992e-002	2.260000e-002	1.842958e-004
2.269999999999992e-002	2.270000e-002	1.851183e-004
2.279999999999992e-002	2.280000e-002	1.859378e-004
2.289999999999992e-002	2.290000e-002	1.867541e-004
2.299999999999992e-002	2.300000e-002	1.875675e-004
2.309999999999992e-002	2.310000e-002	1.883777e-004
2.319999999999992e-002	2.320000e-002	1.891850e-004
2.329999999999992e-002	2.330000e-002	1.899892e-004
2.339999999999991e-002	2.340000e-002	1.907903e-004
2.349999999999991e-002	2.350000e-002	1.915885e-004
2.359999999999991e-002	2.360000e-002	1.923837e-004
2.369999999999991e-002	2.370000e-002	1.931759e-004
2.379999999999991e-002	2.380000e-002	1.939652e-004
2.389999999999991e-002	2.390000e-002	1.947514e-004
2.399999999999991e-002	2.400000e-002	1.955348e-004
2.409999999999991e-002	2.410000e-002	1.963151e-004
2.419999999999991e-002	2.420000e-002	1.970926e-004
2.429999999999991e-002	2.430000e-002	1.978671e-004
2.439999999999991e-002	2.440000e-002	1.986388e-004
2.449999999999991e-002	2.450000e-002	1.994075e-004
2.459999999999991e-002	2.460000e-002	2.001733e-004
2.469999999999991e-002	2.470000e-002	2.009363e-004
2.479999999999991e-002	2.480000e-002	2.016964e-004
2.489999999999991e-002	2.490000e-002	2.024537e-004
2.499999999999990e-002	2.500000e-002	2.032081e-004
2.509999999999990e-002	2.510000e-002	2.039597e-004
2.519999999999990e-002	2.520000e-002	2.047084e-004
2.529999999999990e-002	2.530000e-002	2.054544e-004
2.539999999999990e-002	2.540000e-002	2.061975e-004
2.549999999999990e-002	2.550000e-002	2.069379e-004
2.559999999999990e-002	2.560000e-002	2.076755e-004
2.569999999999990e-002	2.570000e-002	2.084103e-004
2.579999999999990e-002	2.580000e-002	2.091423e-004
2.589999999999990e-002	2.590000e-002	2.098716e-004
2.599999999999990e-002	2.600000e-002	2.105982e-004
2.609999999999990e-002	2.610000e-002	2.113220e-004
2.619999999999990e-002	2.620000e-002	2.120431e-004
2.629999999999990e-002	2.630000e-002	2.127615e-004
2.639999999999990e-002	2.640000e-002	2.134772e-004
2.649999999999990e-002	2.650000e-002	2.141902e-004
2.659999999999990e-002	2.660000e-002	2.149006e-004
2.669999999999989e-002	2.670000e-002	2.156082e-004
2.679999999999989e-002	2.680000e-002	2.163132e-004
2.689999999999989e-002	2.690000e-002	2.170156e-004
2.699999999999989e-002	2.700000e-002	2.177153e-004
2.709999999999989e-002	2.710000e-002	2.184124e-004
2.719999999999989e-002	2.720000e-002	2.191068e-004
2.729999999999989e-002	2.730000e-002	2.197987e-004
2.739999999999989e-002	2.740000e-002	2.204880e-004
2.749999999999989e-002	2.750000e-002	2.211746e-004
2.759999999999989e-002	2.760000e-002	2.218587e-004
2.769999999999989e-002	2.770000e-002	2.225402e-004
2.779999999999989e-002	2.780000e-002	2.232192e-004
2.789999999999989e-002	2.790000e-002	2.238955e-004
2.799999999999989e-002	2.800000e-002	2.245694e-004
2.809999999999989e-002	2.810000e-002	2.252407e-004
2.819999999999989e-002	2.820000e-002	2.259095e-004
