vdd	V(ds)	Id(M1)
5.099999999999979e+000	5.100000e+000	1.771967e-003
5.119999999999979e+000	5.120000e+000	1.771976e-003
5.139999999999978e+000	5.140000e+000	1.771984e-003
5.159999999999978e+000	5.160000e+000	1.771993e-003
5.179999999999978e+000	5.180000e+000	1.772001e-003
5.199999999999977e+000	5.200000e+000	1.772010e-003
5.219999999999977e+000	5.220000e+000	1.772018e-003
5.239999999999976e+000	5.240000e+000	1.772026e-003
5.259999999999976e+000	5.260000e+000	1.772035e-003
5.279999999999975e+000	5.280000e+000	1.772043e-003
5.299999999999975e+000	5.300000e+000	1.772052e-003
5.319999999999975e+000	5.320000e+000	1.772060e-003
5.339999999999974e+000	5.340000e+000	1.772069e-003
5.359999999999974e+000	5.360000e+000	1.772077e-003
5.379999999999973e+000	5.380000e+000	1.772086e-003
5.399999999999973e+000	5.400000e+000	1.772094e-003
5.419999999999972e+000	5.420000e+000	1.772103e-003
5.439999999999972e+000	5.440000e+000	1.772111e-003
5.459999999999972e+000	5.460000e+000	1.772119e-003
5.479999999999971e+000	5.480000e+000	1.772128e-003
5.499999999999971e+000	5.500000e+000	1.772136e-003
5.519999999999970e+000	5.520000e+000	1.772145e-003
5.539999999999970e+000	5.540000e+000	1.772153e-003
5.559999999999969e+000	5.560000e+000	1.772162e-003
5.579999999999969e+000	5.580000e+000	1.772170e-003
5.599999999999969e+000	5.600000e+000	1.772179e-003
5.619999999999968e+000	5.620000e+000	1.772187e-003
5.639999999999968e+000	5.640000e+000	1.772195e-003
5.659999999999967e+000	5.660000e+000	1.772204e-003
5.679999999999967e+000	5.680000e+000	1.772212e-003
5.699999999999966e+000	5.700000e+000	1.772221e-003
5.719999999999966e+000	5.720000e+000	1.772229e-003
5.739999999999966e+000	5.740000e+000	1.772238e-003
5.759999999999965e+000	5.760000e+000	1.772246e-003
5.779999999999965e+000	5.780000e+000	1.772255e-003
5.799999999999964e+000	5.800000e+000	1.772263e-003
5.819999999999964e+000	5.820000e+000	1.772272e-003
5.839999999999963e+000	5.840000e+000	1.772280e-003
5.859999999999963e+000	5.860000e+000	1.772288e-003
5.879999999999963e+000	5.880000e+000	1.772297e-003
5.899999999999962e+000	5.900000e+000	1.772305e-003
5.919999999999962e+000	5.920000e+000	1.772314e-003
5.939999999999961e+000	5.940000e+000	1.772322e-003
5.959999999999961e+000	5.960000e+000	1.772331e-003
5.979999999999961e+000	5.980000e+000	1.772339e-003
5.999999999999960e+000	6.000000e+000	1.772348e-003
6.019999999999960e+000	6.020000e+000	1.772356e-003
6.039999999999959e+000	6.040000e+000	1.772364e-003
6.059999999999959e+000	6.060000e+000	1.772373e-003
6.079999999999958e+000	6.080000e+000	1.772381e-003
6.099999999999958e+000	6.100000e+000	1.772390e-003
6.119999999999958e+000	6.120000e+000	1.772398e-003
6.139999999999957e+000	6.140000e+000	1.772407e-003
6.159999999999957e+000	6.160000e+000	1.772415e-003
6.179999999999956e+000	6.180000e+000	1.772424e-003
6.199999999999956e+000	6.200000e+000	1.772432e-003
6.219999999999955e+000	6.220000e+000	1.772441e-003
