v1	Id(M1)
2.034999999999919e+000	1.534784e-002
2.035999999999919e+000	1.541551e-002
2.036999999999919e+000	1.548333e-002
2.037999999999919e+000	1.555131e-002
2.038999999999919e+000	1.561943e-002
2.039999999999919e+000	1.568770e-002
2.040999999999919e+000	1.575612e-002
2.041999999999919e+000	1.582469e-002
2.042999999999918e+000	1.589341e-002
2.043999999999918e+000	1.596228e-002
2.044999999999918e+000	1.603129e-002
2.045999999999918e+000	1.610046e-002
2.046999999999918e+000	1.616978e-002
2.047999999999918e+000	1.623924e-002
2.048999999999918e+000	1.630886e-002
2.049999999999918e+000	1.637862e-002
2.050999999999918e+000	1.644853e-002
2.051999999999917e+000	1.651859e-002
2.052999999999917e+000	1.658881e-002
2.053999999999917e+000	1.665916e-002
2.054999999999917e+000	1.672967e-002
2.055999999999917e+000	1.680033e-002
2.056999999999917e+000	1.687113e-002
2.057999999999917e+000	1.694208e-002
2.058999999999917e+000	1.701318e-002
2.059999999999917e+000	1.708443e-002
2.060999999999917e+000	1.715583e-002
2.061999999999916e+000	1.722738e-002
2.062999999999916e+000	1.729907e-002
2.063999999999916e+000	1.737091e-002
2.064999999999916e+000	1.744290e-002
2.065999999999916e+000	1.751504e-002
2.066999999999916e+000	1.758732e-002
2.067999999999916e+000	1.765975e-002
2.068999999999916e+000	1.773233e-002
2.069999999999916e+000	1.780506e-002
2.070999999999915e+000	1.787793e-002
2.071999999999915e+000	1.795095e-002
2.072999999999915e+000	1.802412e-002
2.073999999999915e+000	1.809744e-002
2.074999999999915e+000	1.817090e-002
2.075999999999915e+000	1.824451e-002
2.076999999999915e+000	1.831827e-002
2.077999999999915e+000	1.839217e-002
2.078999999999915e+000	1.846622e-002
2.079999999999914e+000	1.854042e-002
2.080999999999914e+000	1.861477e-002
2.081999999999914e+000	1.868926e-002
2.082999999999914e+000	1.876390e-002
2.083999999999914e+000	1.883868e-002
2.084999999999914e+000	1.891361e-002
2.085999999999914e+000	1.898869e-002
2.086999999999914e+000	1.906391e-002
2.087999999999914e+000	1.913928e-002
2.088999999999913e+000	1.921479e-002
2.089999999999913e+000	1.929045e-002
2.090999999999913e+000	1.936626e-002
2.091999999999913e+000	1.944222e-002
2.092999999999913e+000	1.951831e-002
2.093999999999913e+000	1.959456e-002
2.094999999999913e+000	1.967095e-002
2.095999999999913e+000	1.974749e-002
2.096999999999913e+000	1.982417e-002
2.097999999999912e+000	1.990099e-002
2.098999999999912e+000	1.997797e-002
2.100000000000000e+000	2.005509e-002
