freq    vd-db   vd-ph   id-db   id-ph
6.30957344480184e+005   -1.19262565652383e-001    -9.27374655546222e+000    -9.61119974361641e+001    8.05248636537818e+001
6.45654229034646e+005   -1.24575322877696e-001    -9.48587692487458e+000    -9.59173125959168e+001    8.03172936639050e+001
6.60693448007586e+005   -1.30131505588295e-001    -9.70267699317065e+000    -9.57228710730434e+001    8.01049496188169e+001
6.76082975391971e+005   -1.35941934450957e-001    -9.92423686117629e+000    -9.55286836930504e+001    7.98877437764750e+001
6.91830970918926e+005   -1.42017879900098e-001    -1.01506474807544e+001    -9.53347617310554e+001    7.96655874957447e+001
7.07945784384127e+005   -1.48371078132612e-001    -1.03820005952899e+001    -9.51411169276143e+001    7.94383912873486e+001
7.24435960074979e+005   -1.55013747054611e-001    -1.06183886746528e+001    -9.49477615049533e+001    7.92060648867416e+001
7.41310241300906e+005   -1.61958602772116e-001    -1.08599048435862e+001    -9.47547081832043e+001    7.89685173218749e+001
7.58577575029172e+005   -1.69218876040317e-001    -1.11066428038389e+001    -9.45619701969717e+001    7.87256569947717e+001
7.76247116628680e+005   -1.76808329062486e-001    -1.13586967491840e+001    -9.43695613121554e+001    7.84773917676679e+001
7.94328234724269e+005   -1.84741272371908e-001    -1.16161612732422e+001    -9.41774958428129e+001    7.82236290557085e+001
8.12830516164087e+005   -1.93032581985184e-001    -1.18791312694428e+001    -9.39857886683527e+001    7.79642759285622e+001
8.31763771102658e+005   -2.01697716437446e-001    -1.21477018232029e+001    -9.37944552504910e+001    7.76992392168797e+001
8.51138038202363e+005   -2.10752733878116e-001    -1.24219680956612e+001    -9.36035116504745e+001    7.74284256343814e+001
8.70963589956067e+005   -2.20214309226686e-001    -1.27020251984963e+001    -9.34129745461621e+001    7.71517419011037e+001
8.91250938133732e+005   -2.30099751305374e-001    -1.29879680594679e+001    -9.32228612491284e+001    7.68690948745675e+001
9.12010839355895e+005   -2.40427019389268e-001    -1.32798912790502e+001    -9.30331897213695e+001    7.65803917043046e+001
9.33254300796976e+005   -2.51214740042932e-001    -1.35778889763961e+001    -9.28439785920031e+001    7.62855399781959e+001
9.54992586021421e+005   -2.62482223309857e-001    -1.38820546255303e+001    -9.26552471734375e+001    7.59844478884926e+001
9.77237220955795e+005   -2.74249478561889e-001    -1.41924808808526e+001    -9.24670154774949e+001    7.56770244120726e+001
9.99999999999984e+005   -2.86537229816680e-001    -1.45092593917705e+001    -9.22793042303514e+001    7.53631794915112e+001
1.02329299228074e+006   -2.99366930529258e-001    -1.48324806059703e+001    -9.20921348875619e+001    7.50428242329811e+001
1.04712854805088e+006   -3.12760777575729e-001    -1.51622335613320e+001    -9.19055296480580e+001    7.47158711186355e+001
1.07151930523759e+006   -3.26741724253387e-001    -1.54986056663637e+001    -9.17195114670918e+001    7.43822342262458e+001
1.09647819614317e+006   -3.41333492592665e-001    -1.58416824681973e+001    -9.15341040685433e+001    7.40418294568849e+001
1.12201845430195e+006   -3.56560584377646e-001    -1.61915474087880e+001    -9.13493319559222e+001    7.36945747859894e+001
1.14815362149686e+006   -3.72448290786502e-001    -1.65482815691459e+001    -9.11652204221481e+001    7.33403905162396e+001
1.17489755493951e+006   -3.89022700826467e-001    -1.69119634009220e+001    -9.09817955577794e+001    7.29791995482828e+001
1.20226443461739e+006   -4.06310708013872e-001    -1.72826684460872e+001    -9.07990842579041e+001    7.26109276605561e+001
1.23026877081236e+006   -4.24340015402581e-001    -1.76604690442679e+001    -9.06171142270959e+001    7.22355038040450e+001
1.25892541179415e+006   -4.43139138653148e-001    -1.80454340281483e+001    -9.04359139823653e+001    7.18528604050848e+001
1.28824955169311e+006   -4.62737406814361e-001    -1.84376284075165e+001    -9.02555128540582e+001    7.14629336856677e+001
1.31825673855639e+006   -4.83164961092647e-001    -1.88371130413153e+001    -9.00759409847064e+001    7.10656639885648e+001
1.34896288259163e+006   -5.04452750782701e-001    -1.92439442995005e+001    -8.98972293248957e+001    7.06609961194874e+001
1.38038426460286e+006   -5.26632526766902e-001    -1.96581737139659e+001    -8.97194096265749e+001    7.02488796923378e+001
1.41253754462273e+006   -5.49736831913416e-001    -2.00798476202496e+001    -8.95425144337474e+001    6.98292694919152e+001
1.44543977074590e+006   -5.73798988329400e-001    -2.05090067905213e+001    -8.93665770696384e+001    6.94021258399676e+001
1.47910838816818e+006   -5.98853081349920e-001    -2.09456860586078e+001    -8.91916316205302e+001    6.89674149724350e+001
1.51356124843618e+006   -6.24933940175458e-001    -2.13899139378442e+001    -8.90177129166536e+001    6.85251094189165e+001
1.54881661891246e+006   -6.52077114229821e-001    -2.18417122348651e+001    -8.88448565083111e+001    6.80751883921256e+001
1.58489319246109e+006   -6.80318846272879e-001    -2.23010956576664e+001    -8.86730986391822e+001    6.76176381798451e+001
1.62181009735890e+006   -7.09696040818255e-001    -2.27680714227322e+001    -8.85024762145961e+001    6.71524525366449e+001
1.65958690743753e+006   -7.40246228493454e-001    -2.32426388609329e+001    -8.83330267660236e+001    6.66796330815828e+001
1.69824365246172e+006   -7.72007525986358e-001    -2.37247890245801e+001    -8.81647884109117e+001    6.61991896885794e+001
1.73780082874935e+006   -8.05018591314451e-001    -2.42145042980628e+001    -8.79977998079971e+001    6.57111408786891e+001
1.77827941003889e+006   -8.39318574311365e-001    -2.47117580142999e+001    -8.78321001078350e+001    6.52155142017289e+001
1.81970085860995e+006   -8.74947062280455e-001    -2.52165140792949e+001    -8.76677288983961e+001    6.47123466151813e+001
1.86208713666284e+006   -9.11944020885689e-001    -2.57287266069075e+001    -8.75047261459830e+001    6.42016848476225e+001
1.90546071796322e+006   -9.50349730050571e-001    -2.62483395670842e+001    -8.73431321311455e+001    6.36835857504476e+001
1.94984459975801e+006   -9.90204714602344e-001    -2.67752864512472e+001    -8.71829873792848e+001    6.31581166352221e+001
1.99526231496885e+006   -1.03154967039529e+000    -2.73094899555434e+001    -8.70243325868145e+001    6.26253555897544e+001
2.04173794466950e+006   -1.07442538531601e+000    -2.78508616870898e+001    -8.68672085421666e+001    6.20853917714039e+001
2.08929613085400e+006   -1.11887265557193e+000    -2.83993018954255e+001    -8.67116560420296e+001    6.15383256767817e+001
2.13796208950220e+006   -1.16493219736946e+000    -2.89546992324858e+001    -8.65577158031268e+001    6.09842693829848e+001
2.18776162394952e+006   -1.21264455415540e+000    -2.95169305443861e+001    -8.64054283693500e+001    6.04233467546974e+001
2.23872113856830e+006   -1.26204999987132e+000    -3.00858606974447e+001    -8.62548340151150e+001    5.98556936198560e+001
2.29086765276773e+006   -1.31318843805815e+000    -3.06613424432769e+001    -8.61059726443341e+001    5.92814579030045e+001
2.34422881531988e+006   -1.36609929778922e+000    -3.12432163236782e+001    -8.59588836865455e+001    5.87007997241724e+001
2.39883291901945e+006   -1.42082142631595e+000    -3.18313106201331e+001    -8.58136059893430e+001    5.81138914458367e+001
2.45470891568499e+006   -1.47739297920539e+000    -3.24254413494643e+001    -8.56701777086931e+001    5.75209176801211e+001
2.51188643150954e+006   -1.53585130829478e+000    -3.30254123088518e+001    -8.55286361967683e+001    5.69220752432390e+001
2.57039578276882e+006   -1.59623284825621e+000    -3.36310151714980e+001    -8.53890178885806e+001    5.63175730603215e+001
2.63026799189534e+006   -1.65857300211118e+000    -3.42420296359693e+001    -8.52513581874825e+001    5.57076320165242e+001
2.69153480392687e+006   -1.72290602644050e+000    -3.48582236304486e+001    -8.51156913503680e+001    5.50924847530316e+001
2.75422870333812e+006   -1.78926491735321e+000    -3.54793535713509e+001    -8.49820503736115e+001    5.44723754073980e+001
2.81838293126441e+006   -1.85768129698120e+000    -3.61051646814034e+001    -8.48504668796375e+001    5.38475592991499e+001
2.88403150312656e+006   -1.92818530258765e+000    -3.67353913613585e+001    -8.47209710059959e+001    5.32183025543485e+001
2.95120922666634e+006   -2.00080547768477e+000    -3.73697576214948e+001    -8.45935912964252e+001    5.25848816775783e+001
3.01995172040196e+006   -2.07556866716601e+000    -3.80079775663837e+001    -8.44683545960700e+001    5.19475830649999e+001
3.09029543251354e+006   -2.15249991608378e+000    -3.86497559372691e+001    -8.43452859502664e+001    5.13067024644662e+001
3.16227766016832e+006   -2.23162237389364e+000    -3.92947887050963e+001    -8.42244085086029e+001    5.06625443804971e+001
3.23593656929623e+006   -2.31295720410897e+000    -3.99427637159432e+001    -8.41057434348897e+001    5.00154214309389e+001
3.31131121482585e+006   -2.39652350050522e+000    -4.05933613839672e+001    -8.39893098230866e+001    4.93656536536649e+001
3.38844156139197e+006   -2.48233821050305e+000    -4.12462554287905e+001    -8.38751246207643e+001    4.87135677686274e+001
3.46736850452526e+006   -2.57041606626541e+000    -4.19011136540995e+001    -8.37632025603166e+001    4.80594964007866e+001
3.54813389233569e+006   -2.66076952413417e+000    -4.25575987630090e+001    -8.36535560982318e+001    4.74037772644678e+001
3.63078054770095e+006   -2.75340871308966e+000    -4.32153692045347e+001    -8.35461953637071e+001    4.67467523165987e+001
3.71535229097166e+006   -2.84834139232307e+000    -4.38740800482773e+001    -8.34411281160241e+001    4.60887668827719e+001
3.80189396320555e+006   -2.94557291874046e+000    -4.45333838792889e+001    -8.33383597123032e+001    4.54301687627319e+001
3.89045144994274e+006   -3.04510622429032e+000    -4.51929317099207e+001    -8.32378930846352e+001    4.47713073180936e+001
3.98107170553490e+006   -3.14694180360242e+000    -4.58523739010868e+001    -8.31397287277755e+001    4.41125325522103e+001
4.07380277804106e+006   -3.25107771186281e+000    -4.65113610881980e+001    -8.30438646970483e+001    4.34541941831973e+001
4.16869383470328e+006   -3.35750957305624e+000    -4.71695451050698e+001    -8.29502966165626e+001    4.27966407212578e+001
4.26579518801585e+006   -3.46623059846899e+000    -4.78265799000521e+001    -8.28590176977446e+001    4.21402185527030e+001
4.36515832240158e+006   -3.57723161523283e+000    -4.84821224389084e+001    -8.27700187678304e+001    4.14852710362675e+001
4.46683592150955e+006   -3.69050110478263e+000    -4.91358335878374e+001    -8.26832883083665e+001    4.08321376213115e+001
4.57088189614867e+006   -3.80602525073309e+000    -4.97873789722721e+001    -8.25988125030847e+001    4.01811529888212e+001
4.67735141287190e+006   -3.92378799583975e+000    -5.04364298056920e+001    -8.25165752948504e+001    3.95326462228114e+001
4.78630092322630e+006   -4.04377110762758e+000    -5.10826636829703e+001    -8.24365584512647e+001    3.88869400163466e+001
4.89778819368437e+006   -4.16595425190430e+000    -5.17257653355687e+001    -8.23587416382479e+001    3.82443499182889e+001
5.01187233627263e+006   -4.29031507378654e+000    -5.23654273426460e+001    -8.22831025010120e+001    3.76051836203441e+001
5.12861383991356e+006   -4.41682928536215e+000    -5.30013507962326e+001    -8.22096167517078e+001    3.69697402934700e+001
5.24807460249763e+006   -4.54547075950731e+000    -5.36332459155449e+001    -8.21382582633161e+001    3.63383099728071e+001
5.37031796370243e+006   -4.67621162880760e+000    -5.42608326106040e+001    -8.20689991684933e+001    3.57111729952147e+001
5.49540873857615e+006   -4.80902238920504e+000    -5.48838409898542e+001    -8.20018099632625e+001    3.50885994903304e+001
5.62341325190339e+006   -4.94387200719957e+000    -5.55020118138658e+001    -8.19366596141825e+001    3.44708489281181e+001
5.75439937337146e+006   -5.08072803013316e+000    -5.61150968915242e+001    -8.18735156686793e+001    3.38581697229002e+001
5.88843655355578e+006   -5.21955669869280e+000    -5.67228594190866e+001    -8.18123443675109e+001    3.32507988934058e+001
6.02559586074347e+006   -5.36032306076229e+000    -5.73250742633629e+001    -8.17531107586132e+001    3.26489617804700e+001
6.16595001861471e+006   -5.50299108610087e+000    -5.79215281875295e+001    -8.16957788118127e+001    3.20528718210152e+001
6.30957344480182e+006   -5.64752378088718e+000    -5.85120200231710e+001    -8.16403115333417e+001    3.14627303767990e+001
6.45654229034644e+006   -5.79388330178945e+000    -5.90963607865735e+001    -8.15866710799339e+001    3.08787266170116e+001
6.60693448007584e+006   -5.94203106855831e+000    -5.96743737449518e+001    -8.15348188713868e+001    3.03010374533775e+001
6.76082975391969e+006   -6.09192787491766e+000    -6.02458944308987e+001    -8.14847157014777e+001    2.97298275248887e+001
6.91830970918924e+006   -6.24353399689619e+000    -6.08107706109213e+001    -8.14363218462896e+001    2.91652492297391e+001
7.07945784384125e+006   -6.39680929837599e+000    -6.13688622077977e+001    -8.13895971697462e+001    2.86074428032086e+001
7.24435960074977e+006   -6.55171333325040e+000    -6.19200411815113e+001    -8.13445012258001e+001    2.80565364363620e+001
7.41310241300904e+006   -6.70820544391862e+000    -6.24641913704840e+001    -8.13009933568839e+001    2.75126464354793e+001
7.58577575029170e+006   -6.86624485570972e+000    -6.30012082971218e+001    -8.12590327883707e+001    2.69758774160005e+001
7.76247116628677e+006   -7.02579076701310e+000    -6.35309989402034e+001    -8.12185787187012e+001    2.64463225306146e+001
7.94328234724267e+006   -7.18680243487239e+000    -6.40534814775055e+001    -8.11795904049442e+001    2.59240637266344e+001
8.12830516164084e+006   -7.34923925590217e+000    -6.45685850013795e+001    -8.11420272437700e+001    2.54091720301132e+001
8.31763771102655e+006   -7.51306084230394e+000    -6.50762492117147e+001    -8.11058488474069e+001    2.49017078535967e+001
8.51138038202361e+006   -7.67822709300589e+000    -6.55764240879531e+001    -8.10710151148196e+001    2.44017213238516e+001
8.70963589956064e+006   -7.84469825987477e+000    -6.60690695432089e+001    -8.10374862979168e+001    2.39092526274375e+001
8.91250938133729e+006   -8.01243500888450e+000    -6.65541550650172e+001    -8.10052230627029e+001    2.34243323706225e+001
9.12010839355893e+006   -8.18139847644381e+000    -6.70316593430127e+001    -8.09741865456120e+001    2.29469819513584e+001
9.33254300796974e+006   -8.35155032074911e+000    -6.75015698890935e+001    -8.09443384048932e+001    2.24772139393498e+001
9.54992586021418e+006   -8.52285276848470e+000    -6.79638826490587e+001    -8.09156408672428e+001    2.20150324643300e+001
9.77237220955792e+006   -8.69526865674534e+000    -6.84186016117534e+001    -8.08880567697969e+001    2.15604336071262e+001
9.99999999999981e+006   -8.86876147052075e+000    -6.88657384147351e+001    -8.08615495975715e+001    2.11134057939017e+001
1.02329299228073e+007   -9.04329537576976e+000    -6.93053119504765e+001    -8.08360835165631e+001    2.06739301897884e+001
1.04712854805088e+007   -9.21883524830302e+000    -6.97373479741788e+001    -8.08116234025984e+001    2.02419810917059e+001
1.07151930523759e+007   -9.39534669866308e+000    -7.01618787147435e+001    -8.07881348662573e+001    1.98175263166929e+001
1.09647819614316e+007   -9.57279609317096e+000    -7.05789424907977e+001    -8.07655842738890e+001    1.94005275863861e+001
1.12201845430194e+007   -9.75115057134788e+000    -7.09885833329636e+001    -8.07439387650366e+001    1.89909409049177e+001
1.14815362149686e+007   -9.93037805995099e+000    -7.13908506128788e+001    -8.07231662664945e+001    1.85887169290994e+001
1.17489755493951e+007   -1.01104472837466e+001    -7.17857986815509e+001    -8.07032355030451e+001    1.81938013309960e+001
1.20226443461739e+007   -1.02913277733116e+001    -7.21734865163760e+001    -8.06841160052980e+001    1.78061351503278e+001
1.23026877081236e+007   -1.04729898700228e+001    -7.25539773784374e+001    -8.06657781146596e+001    1.74256551376444e+001
1.25892541179414e+007   -1.06554047284624e+001    -7.29273384802072e+001    -8.06481929857330e+001    1.70522940861489e+001
1.28824955169311e+007   -1.08385443164139e+001    -7.32936406646655e+001    -8.06313325863387e+001    1.66859811527828e+001
1.31825673855638e+007   -1.10223814126573e+001    -7.36529580959586e+001    -8.06151696952706e+001    1.63266421677788e+001
1.34896288259163e+007   -1.12068896027407e+001    -7.40053679621445e+001    -8.05996778981078e+001    1.59741999318306e+001
1.38038426460286e+007   -1.13920432729551e+001    -7.43509501891834e+001    -8.05848315811733e+001    1.56285745015918e+001
1.41253754462273e+007   -1.15778176026057e+001    -7.46897871681730e+001    -8.05706059237955e+001    1.52896834631168e+001
1.44543977074590e+007   -1.17641885548219e+001    -7.50219634941050e+001    -8.05569768891341e+001    1.49574421927072e+001
1.47910838816818e+007   -1.19511328660231e+001    -7.53475657171444e+001    -8.05439212136331e+001    1.46317641058108e+001
1.51356124843618e+007   -1.21386280341994e+001    -7.56666821060908e+001    -8.05314163953096e+001    1.43125608935158e+001
1.54881661891245e+007   -1.23266523061766e+001    -7.59794024232322e+001    -8.05194406810230e+001    1.39997427473075e+001
1.58489319246108e+007   -1.25151846639339e+001    -7.62858177120612e+001    -8.05079730527783e+001    1.36932185719450e+001
1.62181009735890e+007   -1.27042048101829e+001    -7.65860200954484e+001    -8.04969932133195e+001    1.33928961867245e+001
1.65958690743753e+007   -1.28936931532471e+001    -7.68801025861103e+001    -8.04864815709962e+001    1.30986825154394e+001
1.69824365246171e+007   -1.30836307914212e+001    -7.71681589071373e+001    -8.04764192241370e+001    1.28104837653445e+001
1.73780082874934e+007   -1.32739994968434e+001    -7.74502833241292e+001    -8.04667879449138e+001    1.25282055952999e+001
1.77827941003889e+007   -1.34647816990254e+001    -7.77265704872099e+001    -8.04575701628664e+001    1.22517532737384e+001
1.81970085860995e+007   -1.36559604681051e+001    -7.79971152831233e+001    -8.04487489481666e+001    1.19810318263645e+001
1.86208713666283e+007   -1.38475194978999e+001    -7.82620126970532e+001    -8.04403079946692e+001    1.17159461742264e+001
1.90546071796321e+007   -1.40394430888298e+001    -7.85213576839488e+001    -8.04322316028288e+001    1.14564012626251e+001
1.94984459975801e+007   -1.42317161307967e+001    -7.87752450482602e+001    -8.04245046625828e+001    1.12023021811436e+001
1.99526231496884e+007   -1.44243240860446e+001    -7.90237693328411e+001    -8.04171126362131e+001    1.09535542746173e+001
2.04173794466949e+007   -1.46172529720851e+001    -7.92670247156288e+001    -8.04100415412696e+001    1.07100632465826e+001
2.08929613085400e+007   -1.48104893447192e+001    -7.95051049142823e+001    -8.04032779335955e+001    1.04717352544329e+001
2.13796208950219e+007   -1.50040202812085e+001    -7.97381030980761e+001    -8.03968088904936e+001    1.02384769974208e+001
2.18776162394951e+007   -1.51978333636111e+001    -7.99661118074562e+001    -8.03906219940650e+001    1.00101957973431e+001
2.23872113856830e+007   -1.53919166623644e+001    -8.01892228792007e+001    -8.03847053147915e+001    9.78679967286687e+000
2.29086765276773e+007   -1.55862587200761e+001    -8.04075273792803e+001    -8.03790473953278e+001    9.56819740691581e+000
2.34422881531988e+007   -1.57808485356146e+001    -8.06211155406446e+001    -8.03736372345913e+001    9.35429860859764e+000
2.39883291901944e+007   -1.59756755484744e+001    -8.08300767074160e+001    -8.03684642721259e+001    9.14501376917259e+000
2.45470891568498e+007   -1.61707296234615e+001    -8.10344992840697e+001    -8.03635183727911e+001    8.94025431248619e+000
2.51188643150953e+007   -1.63660010357028e+001    -8.12344706898288e+001    -8.03587898117660e+001    8.73993264075191e+000
2.57039578276881e+007   -1.65614804559940e+001    -8.14300773178651e+001    -8.03542692599050e+001    8.54396217503380e+000
2.63026799189533e+007   -1.67571589364982e+001    -8.16214044989869e+001    -8.03499477694305e+001    8.35225739160136e+000
2.69153480392686e+007   -1.69530278968074e+001    -8.18085364693402e+001    -8.03458167599945e+001    8.16473385415182e+000
2.75422870333811e+007   -1.71490791103629e+001    -8.19915563422968e+001    -8.03418680051036e+001    7.98130824169859e+000
2.81838293126440e+007   -1.73453046912459e+001    -8.21705460839662e+001    -8.03380936189058e+001    7.80189837295839e+000
2.88403150312655e+007   -1.75416970813409e+001    -8.23455864921101e+001    -8.03344860433554e+001    7.62642322742930e+000
2.95120922666633e+007   -1.77382490378706e+001    -8.25167571782973e+001    -8.03310380357476e+001    7.45480296303508e+000
3.01995172040196e+007   -1.79349536213012e+001    -8.26841365531355e+001    -8.03277426566252e+001    7.28695893083679e+000
3.09029543251353e+007   -1.81318041836206e+001    -8.28478018141786e+001    -8.03245932580548e+001    7.12281368687180e+000
3.16227766016832e+007   -1.83287943569825e+001    -8.30078289365128e+001    -8.03215834722733e+001    6.96229100157754e+000
3.23593656929622e+007   -1.85259180427127e+001    -8.31642926658331e+001    -8.03187072006937e+001    6.80531586649375e+000
3.31131121482584e+007   -1.87231694006799e+001    -8.33172665135146e+001    -8.03159586032746e+001    6.65181449909382e+000
3.38844156139196e+007   -1.89205428390148e+001    -8.34668227540584e+001    -8.03133320882418e+001    6.50171434519909e+000
3.46736850452525e+007   -1.91180330041831e+001    -8.36130324241582e+001    -8.03108223021597e+001    6.35494407970289e+000
3.54813389233568e+007   -1.93156347713969e+001    -8.37559653237549e+001    -8.03084241203442e+001    6.21143360540965e+000
3.63078054770094e+007   -1.95133432353622e+001    -8.38956900186431e+001    -8.03061326376084e+001    6.07111405034520e+000
3.71535229097165e+007   -1.97111537013565e+001    -8.40322738444622e+001    -8.03039431593441e+001    5.93391776344089e+000
3.80189396320554e+007   -1.99090616766257e+001    -8.41657829121723e+001    -8.03018511929144e+001    5.79977830900779e+000
3.89045144994273e+007   -2.01070628620939e+001    -8.42962821147136e+001    -8.02998524393679e+001    5.66863045982447e+000
3.98107170553489e+007   -2.03051531443771e+001    -8.44238351349596e+001    -8.02979427854496e+001    5.54041018916760e+000
4.07380277804104e+007   -2.05033285880986e+001    -8.45485044543578e+001    -8.02961182959177e+001    5.41505466174043e+000
4.16869383470327e+007   -2.07015854284869e+001    -8.46703513629013e+001    -8.02943752061427e+001    5.29250222378728e+000
4.26579518801584e+007   -2.08999200642594e+001    -8.47894359696698e+001    -8.02927099149903e+001    5.17269239208251e+000
4.36515832240157e+007   -2.10983290507759e+001    -8.49058172142547e+001    -8.02911189779752e+001    5.05556584252756e+000
4.46683592150954e+007   -2.12968090934565e+001    -8.50195528788859e+001    -8.02895991006797e+001    4.94106439773471e+000
4.57088189614866e+007   -2.14953570414566e+001    -8.51306996010836e+001    -8.02881471324288e+001    4.82913101417372e+000
4.67735141287189e+007   -2.16939698815899e+001    -8.52393128868185e+001    -8.02867600602136e+001    4.71970976875372e+000
4.78630092322629e+007   -2.18926447324886e+001    -8.53454471243743e+001    -8.02854350028527e+001    4.61274584480470e+000
4.89778819368436e+007   -2.20913788389988e+001    -8.54491555983633e+001    -8.02841692053869e+001    4.50818551776750e+000
5.01187233627262e+007   -2.22901695667979e+001    -8.55504905042643e+001    -8.02829600336964e+001    4.40597614059940e+000
5.12861383991354e+007   -2.24890143972298e+001    -8.56495029631484e+001    -8.02818049693392e+001    4.30606612847706e+000
5.24807460249762e+007   -2.26879109223475e+001    -8.57462430368285e+001    -8.02807016045911e+001    4.20840494375651e+000
5.37031796370242e+007   -2.28868568401585e+001    -8.58407597430236e+001    -8.02796476376934e+001    4.11294308030780e+000
5.49540873857613e+007   -2.30858499500635e+001    -8.59331010709106e+001    -8.02786408682911e+001    4.01963204781952e+000
5.62341325190337e+007   -2.32848881484821e+001    -8.60233139966792e+001    -8.02776791930597e+001    3.92842435599584e+000
5.75439937337145e+007   -2.34839694246612e+001    -8.61114444991097e+001    -8.02767606015148e+001    3.83927349853078e+000
5.88843655355577e+007   -2.36830918566522e+001    -8.61975375755498e+001    -8.02758831719876e+001    3.75213393716400e+000
6.02559586074345e+007   -2.38822536074612e+001    -8.62816372575067e+001    -8.02750450677782e+001    3.66696108550163e+000
6.16595001861469e+007   -2.40814529213550e+001    -8.63637866265583e+001    -8.02742445334609e+001    3.58371129295468e+000
6.30957344480180e+007   -2.42806881203244e+001    -8.64440278301555e+001    -8.02734798913486e+001    3.50234182862375e+000
6.45654229034642e+007   -2.44799576006954e+001    -8.65224020973561e+001    -8.02727495381043e+001    3.42281086523507e+000
6.60693448007582e+007   -2.46792598298832e+001    -8.65989497544970e+001    -8.02720519414962e+001    3.34507746314059e+000
6.76082975391968e+007   -2.48785933432833e+001    -8.66737102409381e+001    -8.02713856372891e+001    3.26910155430875e+000
6.91830970918922e+007   -2.50779567412945e+001    -8.67467221244898e+001    -8.02707492262689e+001    3.19484392649906e+000
7.07945784384123e+007   -2.52773486864693e+001    -8.68180231168740e+001    -8.02701413713931e+001    3.12226620748864e+000
7.24435960074975e+007   -2.54767679007843e+001    -8.68876500890258e+001    -8.02695607950624e+001    3.05133084939011e+000
7.41310241300902e+007   -2.56762131630283e+001    -8.69556390862907e+001    -8.02690062765096e+001    2.98200111316755e+000
7.58577575029168e+007   -2.58756833063022e+001    -8.70220253433689e+001    -8.02684766493006e+001    2.91424105321450e+000
7.76247116628675e+007   -2.60751772156253e+001    -8.70868432992716e+001    -8.02679707989418e+001    2.84801550216316e+000
7.94328234724265e+007   -2.62746938256468e+001    -8.71501266118697e+001    -8.02674876605917e+001    2.78329005579463e+000
8.12830516164082e+007   -2.64742321184528e+001    -8.72119081725153e+001    -8.02670262168704e+001    2.72003105812243e+000
8.31763771102654e+007   -2.66737911214709e+001    -8.72722201203173e+001    -8.02665854957642e+001    2.65820558671850e+000
8.51138038202359e+007   -2.68733699054638e+001    -8.73310938562354e+001    -8.02661645686211e+001    2.59778143810614e+000
8.70963589956062e+007   -2.70729675826099e+001    -8.73885600570843e+001    -8.02657625482323e+001    2.53872711345792e+000
8.91250938133727e+007   -2.72725833046688e+001    -8.74446486891632e+001    -8.02653785869988e+001    2.48101180442773e+000
9.12010839355890e+007   -2.74722162612239e+001    -8.74993890218523e+001    -8.02650118751758e+001    2.42460537916320e+000
9.33254300796971e+007   -2.76718656780042e+001    -8.75528096408519e+001    -8.02646616391958e+001    2.36947836859786e+000
9.54992586021416e+007   -2.78715308152775e+001    -8.76049384612896e+001    -8.02643271400630e+001    2.31560195284892e+000
9.77237220955790e+007   -2.80712109663141e+001    -8.76558027406028e+001    -8.02640076718190e+001    2.26294794791654e+000
9.99999999999979e+007   -2.82709054559180e+001    -8.77054290911549e+001    -8.02637025600755e+001    2.21148879249889e+000
1.02329299228073e+008   -2.84706136390224e+001    -8.77538434926850e+001    -8.02634111606110e+001    2.16119753510691e+000
1.04712854805088e+008   -2.86703348993461e+001    -8.78010713044649e+001    -8.02631328580298e+001    2.11204782133895e+000
1.07151930523758e+008   -2.88700686481088e+001    -8.78471372773371e+001    -8.02628670644789e+001    2.06401388136407e+000
1.09647819614316e+008   -2.90698143228038e+001    -8.78920655654066e+001    -8.02626132184223e+001    2.01707051764958e+000
1.12201845430194e+008   -2.92695713860233e+001    -8.79358797375919e+001    -8.02623707834688e+001    1.97119309287560e+000
1.14815362149686e+008   -2.94693393243360e+001    -8.79786027889218e+001    -8.02621392472514e+001    1.92635751808096e+000
1.17489755493950e+008   -2.96691176472138e+001    -8.80202571516006e+001    -8.02619181203567e+001    1.88254024099950e+000
1.20226443461739e+008   -2.98689058860059e+001    -8.80608647058511e+001    -8.02617069353010e+001    1.83971823459684e+000
1.23026877081236e+008   -3.00687035929576e+001    -8.81004467905944e+001    -8.02615052455516e+001    1.79786898588324e+000
1.25892541179414e+008   -3.02685103402727e+001    -8.81390242137672e+001    -8.02613126245921e+001    1.75697048486307e+000
1.28824955169311e+008   -3.04683257192172e+001    -8.81766172625710e+001    -8.02611286650283e+001    1.71700121369390e+000
1.31825673855638e+008   -3.06681493392622e+001    -8.82132457134058e+001    -8.02609529777345e+001    1.67794013610090e+000
1.34896288259162e+008   -3.08679808272645e+001    -8.82489288416297e+001    -8.02607851910366e+001    1.63976668695520e+000
1.38038426460286e+008   -3.10678198266834e+001    -8.82836854310851e+001    -8.02606249499325e+001    1.60246076205897e+000
1.41253754462272e+008   -3.12676659968326e+001    -8.83175337833855e+001    -8.02604719153468e+001    1.56600270813735e+000
1.44543977074590e+008   -3.14675190121637e+001    -8.83504917270729e+001    -8.02603257634178e+001    1.53037331300874e+000
1.47910838816818e+008   -3.16673785615825e+001    -8.83825766264402e+001    -8.02601861848178e+001    1.49555379597059e+000
1.51356124843618e+008   -3.18672443477944e+001    -8.84138053902837e+001    -8.02600528841018e+001    1.46152579836569e+000
1.54881661891245e+008   -3.20671160866799e+001    -8.84441944803097e+001    -8.02599255790868e+001    1.42827137433466e+000
