vdd	V(ds)	Id(M1)
3.100000000000002e+000	3.100000e+000	1.265619e-003
3.120000000000002e+000	3.120000e+000	1.265627e-003
3.140000000000002e+000	3.140000e+000	1.265634e-003
3.160000000000002e+000	3.160000e+000	1.265642e-003
3.180000000000002e+000	3.180000e+000	1.265649e-003
3.200000000000002e+000	3.200000e+000	1.265657e-003
3.220000000000002e+000	3.220000e+000	1.265664e-003
3.240000000000002e+000	3.240000e+000	1.265672e-003
3.260000000000003e+000	3.260000e+000	1.265679e-003
3.280000000000003e+000	3.280000e+000	1.265686e-003
3.300000000000003e+000	3.300000e+000	1.265694e-003
3.320000000000003e+000	3.320000e+000	1.265701e-003
3.340000000000003e+000	3.340000e+000	1.265709e-003
3.360000000000003e+000	3.360000e+000	1.265716e-003
3.380000000000003e+000	3.380000e+000	1.265724e-003
3.400000000000003e+000	3.400000e+000	1.265731e-003
3.420000000000003e+000	3.420000e+000	1.265739e-003
3.440000000000003e+000	3.440000e+000	1.265746e-003
3.460000000000003e+000	3.460000e+000	1.265754e-003
3.480000000000003e+000	3.480000e+000	1.265761e-003
3.500000000000003e+000	3.500000e+000	1.265768e-003
3.520000000000003e+000	3.520000e+000	1.265776e-003
3.540000000000003e+000	3.540000e+000	1.265783e-003
3.560000000000003e+000	3.560000e+000	1.265791e-003
3.580000000000003e+000	3.580000e+000	1.265798e-003
3.600000000000003e+000	3.600000e+000	1.265806e-003
3.620000000000003e+000	3.620000e+000	1.265813e-003
3.640000000000003e+000	3.640000e+000	1.265821e-003
3.660000000000003e+000	3.660000e+000	1.265828e-003
3.680000000000003e+000	3.680000e+000	1.265835e-003
3.700000000000003e+000	3.700000e+000	1.265843e-003
3.720000000000003e+000	3.720000e+000	1.265850e-003
3.740000000000003e+000	3.740000e+000	1.265858e-003
3.760000000000003e+000	3.760000e+000	1.265865e-003
3.780000000000003e+000	3.780000e+000	1.265873e-003
3.800000000000003e+000	3.800000e+000	1.265880e-003
3.820000000000003e+000	3.820000e+000	1.265888e-003
3.840000000000003e+000	3.840000e+000	1.265895e-003
3.860000000000003e+000	3.860000e+000	1.265903e-003
3.880000000000003e+000	3.880000e+000	1.265910e-003
3.900000000000003e+000	3.900000e+000	1.265917e-003
3.920000000000003e+000	3.920000e+000	1.265925e-003
3.940000000000003e+000	3.940000e+000	1.265932e-003
3.960000000000003e+000	3.960000e+000	1.265940e-003
3.980000000000003e+000	3.980000e+000	1.265947e-003
4.000000000000003e+000	4.000000e+000	1.265955e-003
4.020000000000002e+000	4.020000e+000	1.265962e-003
4.040000000000002e+000	4.040000e+000	1.265970e-003
4.060000000000001e+000	4.060000e+000	1.265977e-003
4.080000000000001e+000	4.080000e+000	1.265985e-003
4.100000000000001e+000	4.100000e+000	1.265992e-003
4.120000000000000e+000	4.120000e+000	1.266000e-003
4.140000000000000e+000	4.140000e+000	1.266007e-003
4.159999999999999e+000	4.160000e+000	1.266014e-003
4.179999999999999e+000	4.180000e+000	1.266022e-003
4.199999999999998e+000	4.200000e+000	1.266029e-003
4.219999999999998e+000	4.220000e+000	1.266037e-003
4.239999999999998e+000	4.240000e+000	1.266044e-003
4.259999999999997e+000	4.260000e+000	1.266052e-003
4.279999999999997e+000	4.280000e+000	1.266059e-003
4.299999999999996e+000	4.300000e+000	1.266067e-003
4.319999999999996e+000	4.320000e+000	1.266074e-003
4.339999999999995e+000	4.340000e+000	1.266081e-003
4.359999999999995e+000	4.360000e+000	1.266089e-003
4.379999999999995e+000	4.380000e+000	1.266096e-003
4.399999999999994e+000	4.400000e+000	1.266104e-003
4.419999999999994e+000	4.420000e+000	1.266111e-003
4.439999999999993e+000	4.440000e+000	1.266119e-003
4.459999999999993e+000	4.460000e+000	1.266126e-003
4.479999999999992e+000	4.480000e+000	1.266134e-003
4.499999999999992e+000	4.500000e+000	1.266141e-003
4.519999999999992e+000	4.520000e+000	1.266149e-003
4.539999999999991e+000	4.540000e+000	1.266156e-003
4.559999999999991e+000	4.560000e+000	1.266163e-003
4.579999999999990e+000	4.580000e+000	1.266171e-003
4.599999999999990e+000	4.600000e+000	1.266178e-003
4.619999999999989e+000	4.620000e+000	1.266186e-003
4.639999999999989e+000	4.640000e+000	1.266193e-003
4.659999999999989e+000	4.660000e+000	1.266201e-003
4.679999999999988e+000	4.680000e+000	1.266208e-003
4.699999999999988e+000	4.700000e+000	1.266216e-003
4.719999999999987e+000	4.720000e+000	1.266223e-003
4.739999999999987e+000	4.740000e+000	1.266231e-003
4.759999999999987e+000	4.760000e+000	1.266238e-003
4.779999999999986e+000	4.780000e+000	1.266245e-003
4.799999999999986e+000	4.800000e+000	1.266253e-003
4.819999999999985e+000	4.820000e+000	1.266260e-003
4.839999999999985e+000	4.840000e+000	1.266268e-003
4.859999999999984e+000	4.860000e+000	1.266275e-003
4.879999999999984e+000	4.880000e+000	1.266283e-003
4.899999999999984e+000	4.900000e+000	1.266290e-003
4.919999999999983e+000	4.920000e+000	1.266298e-003
4.939999999999983e+000	4.940000e+000	1.266305e-003
4.959999999999982e+000	4.960000e+000	1.266313e-003
4.979999999999982e+000	4.980000e+000	1.266320e-003
4.999999999999981e+000	5.000000e+000	1.266327e-003
5.019999999999981e+000	5.020000e+000	1.266335e-003
5.039999999999981e+000	5.040000e+000	1.266342e-003
5.059999999999980e+000	5.060000e+000	1.266350e-003
5.079999999999980e+000	5.080000e+000	1.266357e-003
5.099999999999979e+000	5.100000e+000	1.266365e-003
5.119999999999979e+000	5.120000e+000	1.266372e-003
5.139999999999978e+000	5.140000e+000	1.266380e-003
5.159999999999978e+000	5.160000e+000	1.266387e-003
5.179999999999978e+000	5.180000e+000	1.266395e-003
5.199999999999977e+000	5.200000e+000	1.266402e-003
5.219999999999977e+000	5.220000e+000	1.266410e-003
5.239999999999976e+000	5.240000e+000	1.266417e-003
5.259999999999976e+000	5.260000e+000	1.266424e-003
5.279999999999975e+000	5.280000e+000	1.266432e-003
5.299999999999975e+000	5.300000e+000	1.266439e-003
5.319999999999975e+000	5.320000e+000	1.266447e-003
5.339999999999974e+000	5.340000e+000	1.266454e-003
5.359999999999974e+000	5.360000e+000	1.266462e-003
5.379999999999973e+000	5.380000e+000	1.266469e-003
5.399999999999973e+000	5.400000e+000	1.266477e-003
5.419999999999972e+000	5.420000e+000	1.266484e-003
5.439999999999972e+000	5.440000e+000	1.266491e-003
5.459999999999972e+000	5.460000e+000	1.266499e-003
5.479999999999971e+000	5.480000e+000	1.266506e-003
5.499999999999971e+000	5.500000e+000	1.266514e-003
5.519999999999970e+000	5.520000e+000	1.266521e-003
5.539999999999970e+000	5.540000e+000	1.266529e-003
5.559999999999969e+000	5.560000e+000	1.266536e-003
5.579999999999969e+000	5.580000e+000	1.266544e-003
5.599999999999969e+000	5.600000e+000	1.266551e-003
5.619999999999968e+000	5.620000e+000	1.266559e-003
5.639999999999968e+000	5.640000e+000	1.266566e-003
5.659999999999967e+000	5.660000e+000	1.266574e-003
5.679999999999967e+000	5.680000e+000	1.266581e-003
5.699999999999966e+000	5.700000e+000	1.266588e-003
5.719999999999966e+000	5.720000e+000	1.266596e-003
5.739999999999966e+000	5.740000e+000	1.266603e-003
5.759999999999965e+000	5.760000e+000	1.266611e-003
5.779999999999965e+000	5.780000e+000	1.266618e-003
5.799999999999964e+000	5.800000e+000	1.266626e-003
5.819999999999964e+000	5.820000e+000	1.266633e-003
5.839999999999963e+000	5.840000e+000	1.266641e-003
5.859999999999963e+000	5.860000e+000	1.266648e-003
5.879999999999963e+000	5.880000e+000	1.266656e-003
5.899999999999962e+000	5.900000e+000	1.266663e-003
5.919999999999962e+000	5.920000e+000	1.266670e-003
5.939999999999961e+000	5.940000e+000	1.266678e-003
5.959999999999961e+000	5.960000e+000	1.266685e-003
5.979999999999961e+000	5.980000e+000	1.266693e-003
5.999999999999960e+000	6.000000e+000	1.266700e-003
6.019999999999960e+000	6.020000e+000	1.266708e-003
6.039999999999959e+000	6.040000e+000	1.266715e-003
6.059999999999959e+000	6.060000e+000	1.266723e-003
6.079999999999958e+000	6.080000e+000	1.266730e-003
6.099999999999958e+000	6.100000e+000	1.266737e-003
6.119999999999958e+000	6.120000e+000	1.266745e-003
6.139999999999957e+000	6.140000e+000	1.266752e-003
6.159999999999957e+000	6.160000e+000	1.266760e-003
6.179999999999956e+000	6.180000e+000	1.266767e-003
6.199999999999956e+000	6.200000e+000	1.266775e-003
6.219999999999955e+000	6.220000e+000	1.266782e-003
6.239999999999955e+000	6.240000e+000	1.266790e-003
6.259999999999955e+000	6.260000e+000	1.266797e-003
6.279999999999954e+000	6.280000e+000	1.266805e-003
6.299999999999954e+000	6.300000e+000	1.266812e-003
6.319999999999953e+000	6.320000e+000	1.266820e-003
6.339999999999953e+000	6.340000e+000	1.266827e-003
6.359999999999952e+000	6.360000e+000	1.266834e-003
6.379999999999952e+000	6.380000e+000	1.266842e-003
6.399999999999952e+000	6.400000e+000	1.266849e-003
6.419999999999951e+000	6.420000e+000	1.266857e-003
6.439999999999951e+000	6.440000e+000	1.266864e-003
6.459999999999950e+000	6.460000e+000	1.266872e-003
6.479999999999950e+000	6.480000e+000	1.266879e-003
6.499999999999949e+000	6.500000e+000	1.266887e-003
6.519999999999949e+000	6.520000e+000	1.266894e-003
6.539999999999949e+000	6.540000e+000	1.266901e-003
6.559999999999948e+000	6.560000e+000	1.266909e-003
6.579999999999948e+000	6.580000e+000	1.266917e-003
6.599999999999947e+000	6.600000e+000	1.266924e-003
