vin	V(gs)	Id(M1)
-1.579749999999420e+000	-1.579750e+000	1.445845e-004
-1.579599999999420e+000	-1.579600e+000	1.446797e-004
-1.579449999999420e+000	-1.579450e+000	1.447749e-004
-1.579299999999420e+000	-1.579300e+000	1.448701e-004
-1.579149999999420e+000	-1.579150e+000	1.449653e-004
-1.578999999999420e+000	-1.579000e+000	1.450606e-004
-1.578849999999420e+000	-1.578850e+000	1.451559e-004
-1.578699999999420e+000	-1.578700e+000	1.452512e-004
-1.578549999999420e+000	-1.578550e+000	1.453466e-004
-1.578399999999419e+000	-1.578400e+000	1.454420e-004
-1.578249999999419e+000	-1.578250e+000	1.455374e-004
-1.578099999999419e+000	-1.578100e+000	1.456328e-004
-1.577949999999419e+000	-1.577950e+000	1.457283e-004
-1.577799999999419e+000	-1.577800e+000	1.458238e-004
-1.577649999999419e+000	-1.577650e+000	1.459193e-004
-1.577499999999419e+000	-1.577500e+000	1.460149e-004
-1.577349999999419e+000	-1.577350e+000	1.461105e-004
-1.577199999999419e+000	-1.577200e+000	1.462061e-004
-1.577049999999419e+000	-1.577050e+000	1.463017e-004
-1.576899999999418e+000	-1.576900e+000	1.463974e-004
-1.576749999999418e+000	-1.576750e+000	1.464931e-004
-1.576599999999418e+000	-1.576600e+000	1.465888e-004
-1.576449999999418e+000	-1.576450e+000	1.466846e-004
-1.576299999999418e+000	-1.576300e+000	1.467804e-004
-1.576149999999418e+000	-1.576150e+000	1.468762e-004
-1.575999999999418e+000	-1.576000e+000	1.469720e-004
-1.575849999999418e+000	-1.575850e+000	1.470679e-004
-1.575699999999418e+000	-1.575700e+000	1.471638e-004
-1.575549999999418e+000	-1.575550e+000	1.472597e-004
-1.575399999999418e+000	-1.575400e+000	1.473557e-004
-1.575249999999417e+000	-1.575250e+000	1.474516e-004
-1.575099999999417e+000	-1.575100e+000	1.475476e-004
-1.574949999999417e+000	-1.574950e+000	1.476437e-004
-1.574799999999417e+000	-1.574800e+000	1.477397e-004
-1.574649999999417e+000	-1.574650e+000	1.478358e-004
-1.574499999999417e+000	-1.574500e+000	1.479319e-004
-1.574349999999417e+000	-1.574350e+000	1.480281e-004
-1.574199999999417e+000	-1.574200e+000	1.481243e-004
-1.574049999999417e+000	-1.574050e+000	1.482205e-004
-1.573899999999417e+000	-1.573900e+000	1.483167e-004
-1.573749999999416e+000	-1.573750e+000	1.484130e-004
-1.573599999999416e+000	-1.573600e+000	1.485093e-004
-1.573449999999416e+000	-1.573450e+000	1.486056e-004
-1.573299999999416e+000	-1.573300e+000	1.487019e-004
-1.573149999999416e+000	-1.573150e+000	1.487983e-004
-1.572999999999416e+000	-1.573000e+000	1.488947e-004
-1.572849999999416e+000	-1.572850e+000	1.489911e-004
-1.572699999999416e+000	-1.572700e+000	1.490876e-004
-1.572549999999416e+000	-1.572550e+000	1.491841e-004
-1.572399999999416e+000	-1.572400e+000	1.492806e-004
-1.572249999999416e+000	-1.572250e+000	1.493771e-004
-1.572099999999415e+000	-1.572100e+000	1.494737e-004
-1.571949999999415e+000	-1.571950e+000	1.495703e-004
-1.571799999999415e+000	-1.571800e+000	1.496669e-004
-1.571649999999415e+000	-1.571650e+000	1.497636e-004
-1.571499999999415e+000	-1.571500e+000	1.498603e-004
-1.571349999999415e+000	-1.571350e+000	1.499570e-004
-1.571199999999415e+000	-1.571200e+000	1.500537e-004
-1.571049999999415e+000	-1.571050e+000	1.501505e-004
-1.570899999999415e+000	-1.570900e+000	1.502473e-004
-1.570749999999415e+000	-1.570750e+000	1.503441e-004
-1.570599999999415e+000	-1.570600e+000	1.504409e-004
-1.570449999999414e+000	-1.570450e+000	1.505378e-004
-1.570299999999414e+000	-1.570300e+000	1.506347e-004
-1.570149999999414e+000	-1.570150e+000	1.507316e-004
-1.569999999999414e+000	-1.570000e+000	1.508286e-004
-1.569849999999414e+000	-1.569850e+000	1.509256e-004
-1.569699999999414e+000	-1.569700e+000	1.510226e-004
-1.569549999999414e+000	-1.569550e+000	1.511197e-004
-1.569399999999414e+000	-1.569400e+000	1.512167e-004
-1.569249999999414e+000	-1.569250e+000	1.513138e-004
-1.569099999999414e+000	-1.569100e+000	1.514110e-004
-1.568949999999413e+000	-1.568950e+000	1.515081e-004
-1.568799999999413e+000	-1.568800e+000	1.516053e-004
-1.568649999999413e+000	-1.568650e+000	1.517025e-004
-1.568499999999413e+000	-1.568500e+000	1.517998e-004
-1.568349999999413e+000	-1.568350e+000	1.518970e-004
-1.568199999999413e+000	-1.568200e+000	1.519943e-004
-1.568049999999413e+000	-1.568050e+000	1.520917e-004
-1.567899999999413e+000	-1.567900e+000	1.521890e-004
-1.567749999999413e+000	-1.567750e+000	1.522864e-004
-1.567599999999413e+000	-1.567600e+000	1.523838e-004
-1.567449999999413e+000	-1.567450e+000	1.524813e-004
-1.567299999999412e+000	-1.567300e+000	1.525787e-004
-1.567149999999412e+000	-1.567150e+000	1.526762e-004
-1.566999999999412e+000	-1.567000e+000	1.527737e-004
-1.566849999999412e+000	-1.566850e+000	1.528713e-004
-1.566699999999412e+000	-1.566700e+000	1.529689e-004
-1.566549999999412e+000	-1.566550e+000	1.530665e-004
-1.566399999999412e+000	-1.566400e+000	1.531641e-004
-1.566249999999412e+000	-1.566250e+000	1.532618e-004
-1.566099999999412e+000	-1.566100e+000	1.533594e-004
-1.565949999999412e+000	-1.565950e+000	1.534572e-004
-1.565799999999411e+000	-1.565800e+000	1.535549e-004
-1.565649999999411e+000	-1.565650e+000	1.536527e-004
-1.565499999999411e+000	-1.565500e+000	1.537505e-004
-1.565349999999411e+000	-1.565350e+000	1.538483e-004
-1.565199999999411e+000	-1.565200e+000	1.539462e-004
-1.565049999999411e+000	-1.565050e+000	1.540441e-004
-1.564899999999411e+000	-1.564900e+000	1.541420e-004
-1.564749999999411e+000	-1.564750e+000	1.542399e-004
-1.564599999999411e+000	-1.564600e+000	1.543379e-004
-1.564449999999411e+000	-1.564450e+000	1.544359e-004
-1.564299999999411e+000	-1.564300e+000	1.545339e-004
-1.564149999999410e+000	-1.564150e+000	1.546320e-004
-1.563999999999410e+000	-1.564000e+000	1.547300e-004
-1.563849999999410e+000	-1.563850e+000	1.548282e-004
-1.563699999999410e+000	-1.563700e+000	1.549263e-004
-1.563549999999410e+000	-1.563550e+000	1.550244e-004
-1.563399999999410e+000	-1.563400e+000	1.551226e-004
-1.563249999999410e+000	-1.563250e+000	1.552209e-004
-1.563099999999410e+000	-1.563100e+000	1.553191e-004
-1.562949999999410e+000	-1.562950e+000	1.554174e-004
-1.562799999999410e+000	-1.562800e+000	1.555157e-004
-1.562649999999410e+000	-1.562650e+000	1.556140e-004
-1.562499999999409e+000	-1.562500e+000	1.557124e-004
-1.562349999999409e+000	-1.562350e+000	1.558108e-004
-1.562199999999409e+000	-1.562200e+000	1.559092e-004
-1.562049999999409e+000	-1.562050e+000	1.560076e-004
-1.561899999999409e+000	-1.561900e+000	1.561061e-004
-1.561749999999409e+000	-1.561750e+000	1.562046e-004
-1.561599999999409e+000	-1.561600e+000	1.563031e-004
-1.561449999999409e+000	-1.561450e+000	1.564017e-004
-1.561299999999409e+000	-1.561300e+000	1.565003e-004
-1.561149999999409e+000	-1.561150e+000	1.565989e-004
-1.560999999999408e+000	-1.561000e+000	1.566975e-004
-1.560849999999408e+000	-1.560850e+000	1.567962e-004
-1.560699999999408e+000	-1.560700e+000	1.568949e-004
-1.560549999999408e+000	-1.560550e+000	1.569936e-004
-1.560399999999408e+000	-1.560400e+000	1.570924e-004
-1.560249999999408e+000	-1.560250e+000	1.571911e-004
-1.560099999999408e+000	-1.560100e+000	1.572899e-004
-1.559949999999408e+000	-1.559950e+000	1.573888e-004
-1.559799999999408e+000	-1.559800e+000	1.574877e-004
-1.559649999999408e+000	-1.559650e+000	1.575865e-004
-1.559499999999408e+000	-1.559500e+000	1.576855e-004
-1.559349999999407e+000	-1.559350e+000	1.577844e-004
-1.559199999999407e+000	-1.559200e+000	1.578834e-004
-1.559049999999407e+000	-1.559050e+000	1.579824e-004
-1.558899999999407e+000	-1.558900e+000	1.580814e-004
-1.558749999999407e+000	-1.558750e+000	1.581805e-004
-1.558599999999407e+000	-1.558600e+000	1.582795e-004
-1.558449999999407e+000	-1.558450e+000	1.583787e-004
-1.558299999999407e+000	-1.558300e+000	1.584778e-004
-1.558149999999407e+000	-1.558150e+000	1.585770e-004
-1.557999999999407e+000	-1.558000e+000	1.586762e-004
-1.557849999999406e+000	-1.557850e+000	1.587754e-004
-1.557699999999406e+000	-1.557700e+000	1.588746e-004
-1.557549999999406e+000	-1.557550e+000	1.589739e-004
-1.557399999999406e+000	-1.557400e+000	1.590732e-004
-1.557249999999406e+000	-1.557250e+000	1.591726e-004
-1.557099999999406e+000	-1.557100e+000	1.592719e-004
-1.556949999999406e+000	-1.556950e+000	1.593713e-004
-1.556799999999406e+000	-1.556800e+000	1.594707e-004
-1.556649999999406e+000	-1.556650e+000	1.595702e-004
-1.556499999999406e+000	-1.556500e+000	1.596697e-004
-1.556349999999406e+000	-1.556350e+000	1.597692e-004
-1.556199999999405e+000	-1.556200e+000	1.598687e-004
-1.556049999999405e+000	-1.556050e+000	1.599682e-004
-1.555899999999405e+000	-1.555900e+000	1.600678e-004
-1.555749999999405e+000	-1.555750e+000	1.601674e-004
-1.555599999999405e+000	-1.555600e+000	1.602671e-004
-1.555449999999405e+000	-1.555450e+000	1.603667e-004
-1.555299999999405e+000	-1.555300e+000	1.604664e-004
-1.555149999999405e+000	-1.555150e+000	1.605662e-004
-1.554999999999405e+000	-1.555000e+000	1.606659e-004
-1.554849999999405e+000	-1.554850e+000	1.607657e-004
-1.554699999999404e+000	-1.554700e+000	1.608655e-004
-1.554549999999404e+000	-1.554550e+000	1.609653e-004
-1.554399999999404e+000	-1.554400e+000	1.610652e-004
-1.554249999999404e+000	-1.554250e+000	1.611651e-004
-1.554099999999404e+000	-1.554100e+000	1.612650e-004
-1.553949999999404e+000	-1.553950e+000	1.613650e-004
-1.553799999999404e+000	-1.553800e+000	1.614649e-004
-1.553649999999404e+000	-1.553650e+000	1.615649e-004
-1.553499999999404e+000	-1.553500e+000	1.616650e-004
-1.553349999999404e+000	-1.553350e+000	1.617650e-004
-1.553199999999404e+000	-1.553200e+000	1.618651e-004
-1.553049999999403e+000	-1.553050e+000	1.619652e-004
-1.552899999999403e+000	-1.552900e+000	1.620654e-004
-1.552749999999403e+000	-1.552750e+000	1.621655e-004
-1.552599999999403e+000	-1.552600e+000	1.622657e-004
-1.552449999999403e+000	-1.552450e+000	1.623659e-004
-1.552299999999403e+000	-1.552300e+000	1.624662e-004
-1.552149999999403e+000	-1.552150e+000	1.625665e-004
-1.551999999999403e+000	-1.552000e+000	1.626668e-004
-1.551849999999403e+000	-1.551850e+000	1.627671e-004
-1.551699999999403e+000	-1.551700e+000	1.628675e-004
-1.551549999999403e+000	-1.551550e+000	1.629679e-004
-1.551399999999402e+000	-1.551400e+000	1.630683e-004
-1.551249999999402e+000	-1.551250e+000	1.631687e-004
-1.551099999999402e+000	-1.551100e+000	1.632692e-004
-1.550949999999402e+000	-1.550950e+000	1.633697e-004
-1.550799999999402e+000	-1.550800e+000	1.634702e-004
-1.550649999999402e+000	-1.550650e+000	1.635708e-004
-1.550499999999402e+000	-1.550500e+000	1.636714e-004
-1.550349999999402e+000	-1.550350e+000	1.637720e-004
-1.550199999999402e+000	-1.550200e+000	1.638726e-004
-1.550049999999402e+000	-1.550050e+000	1.639733e-004
-1.549899999999401e+000	-1.549900e+000	1.640740e-004
-1.549749999999401e+000	-1.549750e+000	1.641747e-004
-1.549599999999401e+000	-1.549600e+000	1.642755e-004
-1.549449999999401e+000	-1.549450e+000	1.643762e-004
-1.549299999999401e+000	-1.549300e+000	1.644770e-004
-1.549149999999401e+000	-1.549150e+000	1.645779e-004
-1.548999999999401e+000	-1.549000e+000	1.646787e-004
-1.548849999999401e+000	-1.548850e+000	1.647796e-004
-1.548699999999401e+000	-1.548700e+000	1.648805e-004
-1.548549999999401e+000	-1.548550e+000	1.649815e-004
-1.548399999999401e+000	-1.548400e+000	1.650825e-004
-1.548249999999400e+000	-1.548250e+000	1.651834e-004
-1.548099999999400e+000	-1.548100e+000	1.652845e-004
-1.547949999999400e+000	-1.547950e+000	1.653855e-004
-1.547799999999400e+000	-1.547800e+000	1.654866e-004
-1.547649999999400e+000	-1.547650e+000	1.655877e-004
-1.547499999999400e+000	-1.547500e+000	1.656889e-004
-1.547349999999400e+000	-1.547350e+000	1.657900e-004
-1.547199999999400e+000	-1.547200e+000	1.658912e-004
-1.547049999999400e+000	-1.547050e+000	1.659924e-004
-1.546899999999400e+000	-1.546900e+000	1.660937e-004
-1.546749999999399e+000	-1.546750e+000	1.661950e-004
-1.546599999999399e+000	-1.546600e+000	1.662963e-004
-1.546449999999399e+000	-1.546450e+000	1.663976e-004
-1.546299999999399e+000	-1.546300e+000	1.664990e-004
-1.546149999999399e+000	-1.546150e+000	1.666003e-004
-1.545999999999399e+000	-1.546000e+000	1.667017e-004
-1.545849999999399e+000	-1.545850e+000	1.668032e-004
-1.545699999999399e+000	-1.545700e+000	1.669047e-004
-1.545549999999399e+000	-1.545550e+000	1.670061e-004
-1.545399999999399e+000	-1.545400e+000	1.671077e-004
-1.545249999999399e+000	-1.545250e+000	1.672092e-004
-1.545099999999398e+000	-1.545100e+000	1.673108e-004
-1.544949999999398e+000	-1.544950e+000	1.674124e-004
-1.544799999999398e+000	-1.544800e+000	1.675141e-004
-1.544649999999398e+000	-1.544650e+000	1.676157e-004
-1.544499999999398e+000	-1.544500e+000	1.677174e-004
-1.544349999999398e+000	-1.544350e+000	1.678191e-004
-1.544199999999398e+000	-1.544200e+000	1.679209e-004
-1.544049999999398e+000	-1.544050e+000	1.680226e-004
-1.543899999999398e+000	-1.543900e+000	1.681244e-004
-1.543749999999398e+000	-1.543750e+000	1.682263e-004
-1.543599999999398e+000	-1.543600e+000	1.683281e-004
-1.543449999999397e+000	-1.543450e+000	1.684300e-004
-1.543299999999397e+000	-1.543300e+000	1.685319e-004
-1.543149999999397e+000	-1.543150e+000	1.686338e-004
-1.542999999999397e+000	-1.543000e+000	1.687358e-004
-1.542849999999397e+000	-1.542850e+000	1.688378e-004
-1.542699999999397e+000	-1.542700e+000	1.689398e-004
-1.542549999999397e+000	-1.542550e+000	1.690419e-004
-1.542399999999397e+000	-1.542400e+000	1.691439e-004
-1.542249999999397e+000	-1.542250e+000	1.692460e-004
-1.542099999999397e+000	-1.542100e+000	1.693482e-004
-1.541949999999396e+000	-1.541950e+000	1.694503e-004
-1.541799999999396e+000	-1.541800e+000	1.695525e-004
-1.541649999999396e+000	-1.541650e+000	1.696547e-004
-1.541499999999396e+000	-1.541500e+000	1.697570e-004
-1.541349999999396e+000	-1.541350e+000	1.698592e-004
-1.541199999999396e+000	-1.541200e+000	1.699615e-004
-1.541049999999396e+000	-1.541050e+000	1.700639e-004
-1.540899999999396e+000	-1.540900e+000	1.701662e-004
-1.540749999999396e+000	-1.540750e+000	1.702686e-004
-1.540599999999396e+000	-1.540600e+000	1.703710e-004
-1.540449999999396e+000	-1.540450e+000	1.704734e-004
-1.540299999999395e+000	-1.540300e+000	1.705759e-004
-1.540149999999395e+000	-1.540150e+000	1.706784e-004
-1.539999999999395e+000	-1.540000e+000	1.707809e-004
-1.539849999999395e+000	-1.539850e+000	1.708834e-004
-1.539699999999395e+000	-1.539700e+000	1.709860e-004
-1.539549999999395e+000	-1.539550e+000	1.710886e-004
-1.539399999999395e+000	-1.539400e+000	1.711912e-004
-1.539249999999395e+000	-1.539250e+000	1.712939e-004
-1.539099999999395e+000	-1.539100e+000	1.713965e-004
-1.538949999999395e+000	-1.538950e+000	1.714993e-004
-1.538799999999394e+000	-1.538800e+000	1.716020e-004
-1.538649999999394e+000	-1.538650e+000	1.717048e-004
-1.538499999999394e+000	-1.538500e+000	1.718076e-004
-1.538349999999394e+000	-1.538350e+000	1.719104e-004
-1.538199999999394e+000	-1.538200e+000	1.720132e-004
-1.538049999999394e+000	-1.538050e+000	1.721161e-004
-1.537899999999394e+000	-1.537900e+000	1.722190e-004
-1.537749999999394e+000	-1.537750e+000	1.723219e-004
-1.537599999999394e+000	-1.537600e+000	1.724249e-004
-1.537449999999394e+000	-1.537450e+000	1.725278e-004
-1.537299999999394e+000	-1.537300e+000	1.726309e-004
-1.537149999999393e+000	-1.537150e+000	1.727339e-004
-1.536999999999393e+000	-1.537000e+000	1.728370e-004
-1.536849999999393e+000	-1.536850e+000	1.729401e-004
-1.536699999999393e+000	-1.536700e+000	1.730432e-004
-1.536549999999393e+000	-1.536550e+000	1.731463e-004
-1.536399999999393e+000	-1.536400e+000	1.732495e-004
-1.536249999999393e+000	-1.536250e+000	1.733527e-004
-1.536099999999393e+000	-1.536100e+000	1.734559e-004
-1.535949999999393e+000	-1.535950e+000	1.735592e-004
-1.535799999999393e+000	-1.535800e+000	1.736625e-004
-1.535649999999392e+000	-1.535650e+000	1.737658e-004
-1.535499999999392e+000	-1.535500e+000	1.738691e-004
-1.535349999999392e+000	-1.535350e+000	1.739725e-004
-1.535199999999392e+000	-1.535200e+000	1.740759e-004
-1.535049999999392e+000	-1.535050e+000	1.741793e-004
-1.534899999999392e+000	-1.534900e+000	1.742827e-004
-1.534749999999392e+000	-1.534750e+000	1.743862e-004
-1.534599999999392e+000	-1.534600e+000	1.744897e-004
-1.534449999999392e+000	-1.534450e+000	1.745933e-004
-1.534299999999392e+000	-1.534300e+000	1.746968e-004
-1.534149999999392e+000	-1.534150e+000	1.748004e-004
-1.533999999999391e+000	-1.534000e+000	1.749040e-004
-1.533849999999391e+000	-1.533850e+000	1.750077e-004
-1.533699999999391e+000	-1.533700e+000	1.751113e-004
-1.533549999999391e+000	-1.533550e+000	1.752150e-004
-1.533399999999391e+000	-1.533400e+000	1.753187e-004
-1.533249999999391e+000	-1.533250e+000	1.754225e-004
-1.533099999999391e+000	-1.533100e+000	1.755263e-004
-1.532949999999391e+000	-1.532950e+000	1.756301e-004
-1.532799999999391e+000	-1.532800e+000	1.757339e-004
-1.532649999999391e+000	-1.532650e+000	1.758378e-004
-1.532499999999391e+000	-1.532500e+000	1.759417e-004
-1.532349999999390e+000	-1.532350e+000	1.760456e-004
-1.532199999999390e+000	-1.532200e+000	1.761495e-004
-1.532049999999390e+000	-1.532050e+000	1.762535e-004
-1.531899999999390e+000	-1.531900e+000	1.763575e-004
-1.531749999999390e+000	-1.531750e+000	1.764615e-004
-1.531599999999390e+000	-1.531600e+000	1.765656e-004
-1.531449999999390e+000	-1.531450e+000	1.766696e-004
-1.531299999999390e+000	-1.531300e+000	1.767737e-004
-1.531149999999390e+000	-1.531150e+000	1.768779e-004
-1.530999999999390e+000	-1.531000e+000	1.769820e-004
-1.530849999999389e+000	-1.530850e+000	1.770862e-004
-1.530699999999389e+000	-1.530700e+000	1.771904e-004
-1.530549999999389e+000	-1.530550e+000	1.772947e-004
-1.530399999999389e+000	-1.530400e+000	1.773989e-004
-1.530249999999389e+000	-1.530250e+000	1.775032e-004
-1.530099999999389e+000	-1.530100e+000	1.776076e-004
-1.529949999999389e+000	-1.529950e+000	1.777119e-004
-1.529799999999389e+000	-1.529800e+000	1.778163e-004
-1.529649999999389e+000	-1.529650e+000	1.779207e-004
-1.529499999999389e+000	-1.529500e+000	1.780251e-004
-1.529349999999389e+000	-1.529350e+000	1.781296e-004
-1.529199999999388e+000	-1.529200e+000	1.782341e-004
-1.529049999999388e+000	-1.529050e+000	1.783386e-004
-1.528899999999388e+000	-1.528900e+000	1.784432e-004
-1.528749999999388e+000	-1.528750e+000	1.785477e-004
-1.528599999999388e+000	-1.528600e+000	1.786523e-004
-1.528449999999388e+000	-1.528450e+000	1.787569e-004
-1.528299999999388e+000	-1.528300e+000	1.788616e-004
-1.528149999999388e+000	-1.528150e+000	1.789663e-004
-1.527999999999388e+000	-1.528000e+000	1.790710e-004
-1.527849999999388e+000	-1.527850e+000	1.791757e-004
-1.527699999999387e+000	-1.527700e+000	1.792805e-004
-1.527549999999387e+000	-1.527550e+000	1.793853e-004
-1.527399999999387e+000	-1.527400e+000	1.794901e-004
-1.527249999999387e+000	-1.527250e+000	1.795949e-004
-1.527099999999387e+000	-1.527100e+000	1.796998e-004
-1.526949999999387e+000	-1.526950e+000	1.798047e-004
-1.526799999999387e+000	-1.526800e+000	1.799096e-004
-1.526649999999387e+000	-1.526650e+000	1.800146e-004
-1.526499999999387e+000	-1.526500e+000	1.801196e-004
-1.526349999999387e+000	-1.526350e+000	1.802246e-004
-1.526199999999387e+000	-1.526200e+000	1.803296e-004
-1.526049999999386e+000	-1.526050e+000	1.804347e-004
-1.525899999999386e+000	-1.525900e+000	1.805398e-004
-1.525749999999386e+000	-1.525750e+000	1.806449e-004
-1.525599999999386e+000	-1.525600e+000	1.807500e-004
-1.525449999999386e+000	-1.525450e+000	1.808552e-004
-1.525299999999386e+000	-1.525300e+000	1.809604e-004
-1.525149999999386e+000	-1.525150e+000	1.810656e-004
-1.524999999999386e+000	-1.525000e+000	1.811709e-004
-1.524849999999386e+000	-1.524850e+000	1.812761e-004
-1.524699999999386e+000	-1.524700e+000	1.813814e-004
-1.524549999999386e+000	-1.524550e+000	1.814868e-004
-1.524399999999385e+000	-1.524400e+000	1.815921e-004
-1.524249999999385e+000	-1.524250e+000	1.816975e-004
-1.524099999999385e+000	-1.524100e+000	1.818030e-004
-1.523949999999385e+000	-1.523950e+000	1.819084e-004
-1.523799999999385e+000	-1.523800e+000	1.820139e-004
-1.523649999999385e+000	-1.523650e+000	1.821194e-004
-1.523499999999385e+000	-1.523500e+000	1.822249e-004
-1.523349999999385e+000	-1.523350e+000	1.823304e-004
-1.523199999999385e+000	-1.523200e+000	1.824360e-004
-1.523049999999385e+000	-1.523050e+000	1.825416e-004
-1.522899999999384e+000	-1.522900e+000	1.826473e-004
-1.522749999999384e+000	-1.522750e+000	1.827529e-004
-1.522599999999384e+000	-1.522600e+000	1.828586e-004
-1.522449999999384e+000	-1.522450e+000	1.829643e-004
-1.522299999999384e+000	-1.522300e+000	1.830701e-004
-1.522149999999384e+000	-1.522150e+000	1.831758e-004
-1.521999999999384e+000	-1.522000e+000	1.832816e-004
-1.521849999999384e+000	-1.521850e+000	1.833875e-004
-1.521699999999384e+000	-1.521700e+000	1.834933e-004
-1.521549999999384e+000	-1.521550e+000	1.835992e-004
-1.521399999999384e+000	-1.521400e+000	1.837051e-004
-1.521249999999383e+000	-1.521250e+000	1.838110e-004
-1.521099999999383e+000	-1.521100e+000	1.839170e-004
-1.520949999999383e+000	-1.520950e+000	1.840230e-004
-1.520799999999383e+000	-1.520800e+000	1.841290e-004
-1.520649999999383e+000	-1.520650e+000	1.842350e-004
-1.520499999999383e+000	-1.520500e+000	1.843411e-004
-1.520349999999383e+000	-1.520350e+000	1.844472e-004
-1.520199999999383e+000	-1.520200e+000	1.845533e-004
-1.520049999999383e+000	-1.520050e+000	1.846595e-004
-1.519899999999383e+000	-1.519900e+000	1.847657e-004
-1.519749999999382e+000	-1.519750e+000	1.848719e-004
-1.519599999999382e+000	-1.519600e+000	1.849781e-004
-1.519449999999382e+000	-1.519450e+000	1.850843e-004
-1.519299999999382e+000	-1.519300e+000	1.851906e-004
-1.519149999999382e+000	-1.519150e+000	1.852969e-004
-1.518999999999382e+000	-1.519000e+000	1.854033e-004
-1.518849999999382e+000	-1.518850e+000	1.855096e-004
-1.518699999999382e+000	-1.518700e+000	1.856160e-004
-1.518549999999382e+000	-1.518550e+000	1.857225e-004
-1.518399999999382e+000	-1.518400e+000	1.858289e-004
-1.518249999999382e+000	-1.518250e+000	1.859354e-004
-1.518099999999381e+000	-1.518100e+000	1.860419e-004
-1.517949999999381e+000	-1.517950e+000	1.861484e-004
-1.517799999999381e+000	-1.517800e+000	1.862550e-004
-1.517649999999381e+000	-1.517650e+000	1.863616e-004
-1.517499999999381e+000	-1.517500e+000	1.864682e-004
-1.517349999999381e+000	-1.517350e+000	1.865748e-004
-1.517199999999381e+000	-1.517200e+000	1.866815e-004
-1.517049999999381e+000	-1.517050e+000	1.867882e-004
-1.516899999999381e+000	-1.516900e+000	1.868949e-004
-1.516749999999381e+000	-1.516750e+000	1.870016e-004
-1.516599999999380e+000	-1.516600e+000	1.871084e-004
-1.516449999999380e+000	-1.516450e+000	1.872152e-004
-1.516299999999380e+000	-1.516300e+000	1.873220e-004
-1.516149999999380e+000	-1.516150e+000	1.874289e-004
-1.515999999999380e+000	-1.516000e+000	1.875358e-004
-1.515849999999380e+000	-1.515850e+000	1.876427e-004
-1.515699999999380e+000	-1.515700e+000	1.877496e-004
-1.515549999999380e+000	-1.515550e+000	1.878566e-004
-1.515399999999380e+000	-1.515400e+000	1.879636e-004
-1.515249999999380e+000	-1.515250e+000	1.880706e-004
-1.515099999999380e+000	-1.515100e+000	1.881777e-004
-1.514949999999379e+000	-1.514950e+000	1.882847e-004
-1.514799999999379e+000	-1.514800e+000	1.883918e-004
-1.514649999999379e+000	-1.514650e+000	1.884989e-004
-1.514499999999379e+000	-1.514500e+000	1.886061e-004
-1.514349999999379e+000	-1.514350e+000	1.887133e-004
-1.514199999999379e+000	-1.514200e+000	1.888205e-004
-1.514049999999379e+000	-1.514050e+000	1.889277e-004
-1.513899999999379e+000	-1.513900e+000	1.890350e-004
-1.513749999999379e+000	-1.513750e+000	1.891423e-004
-1.513599999999379e+000	-1.513600e+000	1.892496e-004
-1.513449999999379e+000	-1.513450e+000	1.893569e-004
-1.513299999999378e+000	-1.513300e+000	1.894643e-004
-1.513149999999378e+000	-1.513150e+000	1.895717e-004
-1.512999999999378e+000	-1.513000e+000	1.896791e-004
-1.512849999999378e+000	-1.512850e+000	1.897866e-004
-1.512699999999378e+000	-1.512700e+000	1.898941e-004
-1.512549999999378e+000	-1.512550e+000	1.900016e-004
-1.512399999999378e+000	-1.512400e+000	1.901091e-004
-1.512249999999378e+000	-1.512250e+000	1.902167e-004
-1.512099999999378e+000	-1.512100e+000	1.903242e-004
-1.511949999999378e+000	-1.511950e+000	1.904318e-004
-1.511799999999377e+000	-1.511800e+000	1.905395e-004
-1.511649999999377e+000	-1.511650e+000	1.906472e-004
-1.511499999999377e+000	-1.511500e+000	1.907549e-004
-1.511349999999377e+000	-1.511350e+000	1.908626e-004
-1.511199999999377e+000	-1.511200e+000	1.909703e-004
-1.511049999999377e+000	-1.511050e+000	1.910781e-004
-1.510899999999377e+000	-1.510900e+000	1.911859e-004
-1.510749999999377e+000	-1.510750e+000	1.912937e-004
-1.510599999999377e+000	-1.510600e+000	1.914016e-004
-1.510449999999377e+000	-1.510450e+000	1.915095e-004
-1.510299999999377e+000	-1.510300e+000	1.916174e-004
-1.510149999999376e+000	-1.510150e+000	1.917253e-004
-1.509999999999376e+000	-1.510000e+000	1.918333e-004
-1.509849999999376e+000	-1.509850e+000	1.919413e-004
-1.509699999999376e+000	-1.509700e+000	1.920493e-004
-1.509549999999376e+000	-1.509550e+000	1.921573e-004
-1.509399999999376e+000	-1.509400e+000	1.922654e-004
-1.509249999999376e+000	-1.509250e+000	1.923735e-004
-1.509099999999376e+000	-1.509100e+000	1.924816e-004
-1.508949999999376e+000	-1.508950e+000	1.925898e-004
-1.508799999999376e+000	-1.508800e+000	1.926980e-004
-1.508649999999375e+000	-1.508650e+000	1.928062e-004
-1.508499999999375e+000	-1.508500e+000	1.929144e-004
-1.508349999999375e+000	-1.508350e+000	1.930227e-004
-1.508199999999375e+000	-1.508200e+000	1.931310e-004
-1.508049999999375e+000	-1.508050e+000	1.932393e-004
-1.507899999999375e+000	-1.507900e+000	1.933476e-004
-1.507749999999375e+000	-1.507750e+000	1.934560e-004
-1.507599999999375e+000	-1.507600e+000	1.935644e-004
